URL,Domain Age,Domain Registration Length,Having IP Address,HTTPS Token,URL Length,URL Shortening,@ Symbol,"Redirecting ""//""",Prefix/Suffix in Domain,Subdomains,SSL Final State,Domain Registration Country,Favicon Hosting,Port,HTTPS in URL,Request URL Ratio,Links in Meta/Script/Link,Server Form Handler (SFH),Submitting to Email,Iframe Redirection,Age of Domain,DNS Record,Website Traffic,PageRank,Content Length,Special Characters in Domain,Email in URL,Sensitive Words in URL,Response Time,Phishing attack
https://www.nopgobrrjo.com,7083.0,3222.0,Yes,Yes,45.0,No,Yes,Yes,Yes,3.0,Missing,Brazil,No,Standard,Yes,0.170962349,0.31606918,Different Domain,No,Yes,Yes,No,44768.0,8.0,1603.0,0.0,Yes,2.0,2631.0,1
https://www.ehhxegofns.com,6754.0,1763.0,Yes,No,89.0,No,Yes,Yes,Yes,3.0,Missing,USA,Yes,Non-standard,Yes,0.888625968,0.918474268,Different Domain,No,Yes,No,Yes,56391.0,1.0,1039.0,1.0,Yes,1.0,4704.0,0
https://www.rlpwjuksui.com,1581.0,-228.0,No,No,98.0,Yes,No,Yes,No,0.0,Valid,USA,No,Non-standard,No,0.431994075,0.889470486,Different Domain,Yes,No,Yes,Yes,9567.0,5.0,11933.0,0.0,No,2.0,4244.0,1
https://www.ojydzhfpag.com,1986.0,3139.0,No,No,83.0,Yes,No,Yes,No,2.0,Invalid,Canada,No,Non-standard,No,0.14802435,0.452896423,Empty,No,Yes,Yes,Yes,29893.0,7.0,2189.0,3.0,No,4.0,1647.0,0
https://www.dgrtvwttrp.com,2240.0,2152.0,Yes,No,78.0,No,Yes,Yes,No,2.0,Invalid,USA,No,Non-standard,Yes,0.648175636,0.412095455,Empty,Yes,No,Yes,No,82661.0,5.0,5457.0,0.0,Yes,1.0,3514.0,0
https://www.uzucuzzehg.com,3966.0,2032.0,No,Yes,17.0,No,Yes,No,No,1.0,Invalid,Russia,Yes,Non-standard,No,0.572070184,0.076968499,Empty,Yes,Yes,No,No,80568.0,1.0,9970.0,4.0,Yes,2.0,288.0,1
https://www.nsjfjlpycy.com,2105.0,784.0,No,No,10.0,No,Yes,No,No,4.0,Valid,USA,Yes,Standard,No,0.850826781,0.337385157,Different Domain,Yes,Yes,Yes,No,40093.0,4.0,9731.0,3.0,No,1.0,4062.0,0
https://www.bexatievog.com,3996.0,1513.0,Yes,Yes,97.0,No,Yes,No,No,4.0,Invalid,China,Yes,Non-standard,Yes,0.04016126,0.50731037,Same Domain,Yes,Yes,Yes,Yes,27281.0,9.0,7067.0,3.0,No,4.0,3336.0,1
https://www.dgdymnvzrv.com,851.0,888.0,Yes,Yes,87.0,No,No,No,Yes,4.0,Invalid,Russia,Yes,Standard,Yes,0.151527167,0.845294745,Different Domain,Yes,Yes,No,No,88455.0,5.0,993.0,4.0,No,1.0,4890.0,1
https://www.xoryplinxn.com,2076.0,1003.0,No,Yes,82.0,Yes,Yes,Yes,No,3.0,Missing,China,Yes,Non-standard,Yes,0.886894064,0.572133516,Same Domain,No,No,No,No,1013.0,7.0,18986.0,4.0,Yes,1.0,1182.0,1
https://www.zkgfzllolc.com,6274.0,3267.0,No,Yes,12.0,Yes,Yes,No,No,4.0,Valid,Brazil,No,Standard,Yes,0.680965543,0.500342419,Empty,No,Yes,No,Yes,32209.0,1.0,178.0,3.0,No,4.0,3900.0,1
https://www.nkbnqysrws.com,242.0,1016.0,No,No,84.0,No,No,Yes,No,0.0,Missing,Canada,Yes,Non-standard,No,0.998680945,0.216874168,Empty,Yes,No,No,No,22062.0,0.0,1982.0,1.0,No,0.0,1772.0,0
https://www.qnnxzmjuuj.com,7130.0,3545.0,No,No,38.0,No,Yes,No,No,4.0,Invalid,Canada,Yes,Standard,Yes,0.28679665,0.121918515,Empty,Yes,No,No,Yes,41394.0,4.0,15528.0,3.0,Yes,0.0,214.0,0
https://www.lcmfqreshu.com,170.0,3018.0,Yes,No,37.0,Yes,Yes,No,Yes,1.0,Missing,China,No,Non-standard,No,0.410251229,0.701294178,Different Domain,No,No,Yes,Yes,65394.0,4.0,7959.0,3.0,Yes,4.0,4195.0,1
https://www.qdhguicsek.com,2099.0,48.0,No,Yes,95.0,No,No,Yes,No,1.0,Invalid,Russia,No,Non-standard,No,0.220740754,0.800432756,Same Domain,Yes,Yes,Yes,Yes,83776.0,8.0,14535.0,0.0,No,4.0,548.0,1
https://www.elgqscwsmw.com,298.0,3133.0,Yes,No,54.0,Yes,Yes,No,Yes,3.0,Missing,Brazil,Yes,Non-standard,No,0.62387635,0.488374296,Different Domain,No,No,Yes,No,86805.0,5.0,4621.0,0.0,No,0.0,3658.0,1
https://www.ruffrauhtp.com,923.0,2379.0,No,Yes,82.0,No,Yes,Yes,No,0.0,Valid,Canada,No,Non-standard,Yes,0.794356471,0.009331813,Empty,Yes,Yes,No,Yes,77050.0,0.0,14408.0,1.0,No,2.0,1831.0,0
https://www.ayrqrfbyml.com,6578.0,1463.0,Yes,No,96.0,No,No,Yes,No,2.0,Valid,China,Yes,Standard,Yes,0.504340171,0.48832025,Different Domain,No,Yes,No,Yes,35052.0,3.0,7451.0,3.0,Yes,4.0,3140.0,0
https://www.xtioewpxja.com,4506.0,2712.0,Yes,No,79.0,Yes,Yes,No,No,0.0,Invalid,China,Yes,Standard,Yes,0.706075127,0.232008911,Same Domain,No,No,Yes,No,9212.0,8.0,648.0,4.0,No,2.0,4908.0,1
https://www.qxikhfmjsa.com,2853.0,2612.0,No,No,57.0,Yes,Yes,No,Yes,4.0,Valid,China,Yes,Non-standard,Yes,0.547476012,0.69600406,Empty,Yes,No,No,No,42766.0,3.0,12618.0,0.0,No,2.0,3992.0,0
https://www.hrozthbpjb.com,4837.0,-63.0,No,Yes,93.0,No,Yes,No,Yes,3.0,Invalid,Brazil,No,Non-standard,Yes,0.353470235,0.568899642,Empty,Yes,No,Yes,No,96653.0,5.0,11782.0,2.0,Yes,3.0,4695.0,1
https://www.iimxjkhdpu.com,5488.0,1214.0,No,Yes,20.0,No,No,No,No,2.0,Valid,Brazil,Yes,Standard,No,0.459561377,0.698414375,Same Domain,Yes,Yes,Yes,Yes,31381.0,4.0,1795.0,0.0,No,4.0,2021.0,0
https://www.ipuxzogqaz.com,4423.0,2436.0,Yes,No,69.0,Yes,No,Yes,Yes,2.0,Invalid,Russia,Yes,Non-standard,No,0.656322433,0.865343089,Empty,Yes,No,No,Yes,48111.0,3.0,8224.0,3.0,Yes,1.0,3771.0,1
https://www.edypvtohqf.com,1466.0,1863.0,No,Yes,59.0,Yes,No,Yes,No,3.0,Missing,Canada,Yes,Standard,No,0.869374533,0.960470312,Same Domain,No,Yes,No,Yes,70656.0,2.0,6657.0,0.0,No,1.0,1967.0,1
https://www.owkluzcovq.com,262.0,2458.0,No,Yes,25.0,Yes,Yes,Yes,No,3.0,Valid,China,No,Standard,Yes,0.685654385,0.204420357,Different Domain,No,Yes,No,No,5900.0,1.0,10764.0,1.0,Yes,3.0,1711.0,1
https://www.dubxhzbqnx.com,3388.0,808.0,Yes,Yes,42.0,Yes,No,No,Yes,0.0,Invalid,Canada,Yes,Non-standard,Yes,0.335211837,0.522139766,Different Domain,No,No,No,Yes,38469.0,7.0,19741.0,1.0,No,3.0,657.0,1
https://www.jvydpliezp.com,1944.0,749.0,No,No,94.0,No,Yes,No,Yes,0.0,Valid,USA,No,Standard,Yes,0.656410702,0.908314606,Empty,Yes,Yes,No,No,99547.0,6.0,15658.0,2.0,Yes,3.0,2781.0,0
https://www.pggntsoyeo.com,5997.0,1614.0,Yes,Yes,64.0,Yes,No,Yes,Yes,4.0,Valid,Brazil,Yes,Non-standard,Yes,0.883982397,0.021135272,Same Domain,No,Yes,No,No,14294.0,0.0,18884.0,1.0,Yes,0.0,3407.0,1
https://www.rxmlragodg.com,4355.0,595.0,Yes,Yes,29.0,No,Yes,Yes,Yes,4.0,Invalid,China,Yes,Non-standard,No,0.817102704,0.708839834,Different Domain,No,Yes,Yes,No,95244.0,7.0,19943.0,3.0,No,4.0,1730.0,1
https://www.qpmfzebbeg.com,5599.0,982.0,Yes,Yes,98.0,No,Yes,No,Yes,0.0,Invalid,USA,No,Non-standard,Yes,0.908458832,0.910051773,Different Domain,No,Yes,Yes,No,97357.0,6.0,2238.0,1.0,Yes,2.0,3801.0,1
https://www.grbchioblm.com,2570.0,-336.0,No,Yes,91.0,Yes,No,Yes,Yes,3.0,Missing,Russia,Yes,Non-standard,Yes,0.7967384,0.558545207,Different Domain,Yes,Yes,Yes,No,72536.0,0.0,6907.0,4.0,No,2.0,2103.0,1
https://www.offcnvwlps.com,790.0,143.0,No,No,46.0,No,No,Yes,Yes,1.0,Valid,Brazil,No,Standard,Yes,0.666581723,0.021843077,Different Domain,No,No,Yes,No,27323.0,2.0,4422.0,3.0,Yes,2.0,4652.0,0
https://www.mepqhvcbwt.com,3569.0,895.0,No,No,80.0,No,No,Yes,No,2.0,Missing,Brazil,Yes,Non-standard,Yes,0.674393137,0.162375135,Empty,Yes,No,No,No,46038.0,2.0,3883.0,1.0,No,4.0,3507.0,0
https://www.vemyqkdqqq.com,272.0,3095.0,No,Yes,21.0,No,Yes,Yes,No,3.0,Missing,Canada,Yes,Standard,Yes,0.967385047,0.226361461,Different Domain,Yes,No,No,No,28413.0,4.0,10870.0,4.0,Yes,3.0,258.0,1
https://www.zeuuwvpqtn.com,946.0,2645.0,Yes,No,49.0,No,No,Yes,No,4.0,Valid,China,Yes,Standard,Yes,0.93433083,0.812869533,Different Domain,Yes,Yes,Yes,Yes,13925.0,5.0,4846.0,4.0,No,1.0,248.0,1
https://www.hzygxsfygd.com,506.0,924.0,Yes,No,46.0,No,Yes,No,No,2.0,Missing,Brazil,No,Non-standard,Yes,0.080556423,0.007475303,Empty,No,No,Yes,No,78080.0,8.0,16979.0,4.0,Yes,0.0,3088.0,1
https://www.qaeklyfhjr.com,243.0,821.0,Yes,No,90.0,No,No,Yes,Yes,1.0,Missing,Brazil,Yes,Standard,Yes,0.55525439,0.673811421,Same Domain,Yes,Yes,Yes,No,77117.0,7.0,16240.0,3.0,Yes,0.0,660.0,0
https://www.obauyvszlo.com,390.0,1446.0,No,No,84.0,Yes,Yes,Yes,No,4.0,Valid,China,No,Non-standard,No,0.75157639,0.311399254,Empty,No,Yes,Yes,No,57140.0,7.0,7970.0,3.0,No,0.0,4779.0,0
https://www.zxiseodsod.com,672.0,653.0,Yes,Yes,70.0,No,No,No,Yes,4.0,Missing,USA,No,Non-standard,No,0.35204396,0.394574836,Empty,Yes,Yes,No,Yes,32413.0,8.0,14244.0,3.0,Yes,4.0,564.0,1
https://www.uvjwwajpkq.com,912.0,2301.0,No,Yes,73.0,No,Yes,Yes,No,3.0,Missing,Brazil,Yes,Standard,No,0.79646841,0.752974406,Empty,Yes,Yes,No,No,58483.0,3.0,1339.0,2.0,Yes,1.0,3391.0,0
https://www.wgzlgydhql.com,4522.0,776.0,No,Yes,20.0,No,No,Yes,No,0.0,Missing,USA,No,Standard,Yes,0.115276867,0.138410328,Empty,Yes,No,Yes,No,84246.0,7.0,14970.0,4.0,No,1.0,4797.0,1
https://www.xrgqsulcxs.com,5402.0,3140.0,No,Yes,85.0,No,No,Yes,No,3.0,Valid,Brazil,Yes,Non-standard,No,0.549375882,0.307557844,Same Domain,No,No,No,No,2883.0,9.0,4138.0,0.0,Yes,4.0,4844.0,0
https://www.gqbwufyuvb.com,4399.0,3151.0,No,Yes,95.0,No,Yes,Yes,Yes,2.0,Missing,USA,Yes,Standard,No,0.690607937,0.508268618,Empty,No,Yes,Yes,Yes,10986.0,9.0,1875.0,3.0,No,0.0,1523.0,0
https://www.tdoyjtzgee.com,5037.0,3302.0,Yes,Yes,59.0,No,No,Yes,No,2.0,Valid,Canada,Yes,Non-standard,No,0.747813613,0.687163045,Same Domain,Yes,No,Yes,No,84947.0,1.0,6980.0,1.0,Yes,3.0,2302.0,1
https://www.eqyvrgentx.com,3715.0,962.0,Yes,No,19.0,Yes,No,Yes,Yes,1.0,Invalid,USA,No,Non-standard,Yes,0.012623118,0.169503685,Different Domain,Yes,No,No,Yes,81956.0,5.0,12196.0,3.0,No,1.0,2739.0,1
https://www.cxruriuugy.com,6365.0,1148.0,No,Yes,49.0,Yes,No,No,Yes,1.0,Invalid,USA,Yes,Non-standard,No,0.722987537,0.560230633,Different Domain,No,No,Yes,Yes,78796.0,8.0,8035.0,2.0,No,1.0,2655.0,1
https://www.qluwiuzeez.com,5923.0,415.0,No,Yes,96.0,Yes,Yes,Yes,Yes,2.0,Invalid,China,No,Standard,Yes,0.754582404,0.024151108,Different Domain,Yes,Yes,Yes,No,6244.0,1.0,11311.0,0.0,Yes,0.0,2931.0,1
https://www.guifzdudns.com,2430.0,1388.0,No,No,90.0,Yes,Yes,No,No,3.0,Missing,Russia,No,Non-standard,Yes,0.944002329,0.250553813,Different Domain,No,Yes,No,Yes,92594.0,1.0,1897.0,1.0,No,3.0,3195.0,0
https://www.urnendawkp.com,2646.0,2910.0,No,Yes,16.0,No,Yes,No,Yes,1.0,Invalid,Canada,No,Non-standard,Yes,0.549919858,0.820695785,Different Domain,No,No,Yes,Yes,60096.0,2.0,19502.0,4.0,Yes,4.0,3887.0,1
https://www.btuzrheaug.com,2654.0,127.0,No,No,39.0,No,No,No,Yes,3.0,Invalid,Russia,Yes,Non-standard,No,0.707076278,0.367570477,Same Domain,Yes,No,No,Yes,20914.0,2.0,18679.0,3.0,Yes,0.0,3761.0,0
https://www.kxnufggvir.com,2080.0,-291.0,No,Yes,76.0,No,Yes,No,No,1.0,Valid,Brazil,Yes,Standard,Yes,0.603106526,0.138183501,Same Domain,Yes,No,No,Yes,85369.0,5.0,8353.0,4.0,No,2.0,2873.0,1
https://www.bsgfpesjpi.com,1547.0,2995.0,No,No,17.0,Yes,Yes,Yes,Yes,0.0,Invalid,China,Yes,Non-standard,Yes,0.087614246,0.699383882,Empty,No,No,No,Yes,27651.0,2.0,12691.0,2.0,Yes,1.0,826.0,0
https://www.kwnnbngnub.com,154.0,221.0,No,Yes,56.0,No,No,Yes,No,1.0,Invalid,Brazil,Yes,Non-standard,No,0.200013364,0.862507937,Same Domain,Yes,Yes,Yes,Yes,28947.0,3.0,17069.0,0.0,No,3.0,2841.0,1
https://www.axxakklsbh.com,904.0,224.0,Yes,Yes,55.0,Yes,No,Yes,No,3.0,Valid,USA,Yes,Non-standard,Yes,0.730086275,0.286799225,Different Domain,Yes,No,No,Yes,95470.0,4.0,13739.0,2.0,Yes,1.0,2421.0,1
https://www.itjnkbxomg.com,1269.0,1425.0,No,No,89.0,Yes,No,No,Yes,4.0,Missing,China,No,Non-standard,No,0.826492087,0.579564315,Empty,No,No,No,Yes,98905.0,4.0,10836.0,3.0,Yes,1.0,4754.0,0
https://www.jexljgvtmj.com,1782.0,1986.0,No,No,98.0,Yes,Yes,Yes,No,2.0,Missing,China,Yes,Non-standard,Yes,0.065648506,0.66722116,Empty,No,No,Yes,Yes,9765.0,1.0,9847.0,1.0,Yes,1.0,2915.0,0
https://www.vcrhmhhptv.com,5606.0,1342.0,No,Yes,52.0,No,Yes,No,No,4.0,Missing,USA,Yes,Non-standard,No,0.124849603,0.87190261,Different Domain,No,No,Yes,No,37837.0,1.0,16710.0,3.0,No,1.0,4920.0,0
https://www.gkuazvakwg.com,171.0,1380.0,Yes,No,22.0,Yes,No,Yes,Yes,2.0,Valid,China,No,Standard,No,0.484786201,0.77737097,Empty,Yes,Yes,No,No,38451.0,3.0,18815.0,2.0,No,2.0,3844.0,1
https://www.izvqgojxmw.com,2306.0,849.0,Yes,Yes,85.0,No,No,Yes,Yes,1.0,Invalid,China,Yes,Non-standard,Yes,0.331486519,0.573504197,Same Domain,Yes,No,No,No,36128.0,1.0,17144.0,4.0,Yes,2.0,3732.0,1
https://www.dkhdxosrfw.com,1158.0,3095.0,No,No,88.0,No,No,Yes,Yes,0.0,Invalid,Russia,Yes,Non-standard,No,0.809634218,0.096896172,Empty,Yes,No,Yes,No,25251.0,2.0,17710.0,2.0,No,2.0,2119.0,0
https://www.nrfmuxnsct.com,1771.0,3081.0,No,No,62.0,Yes,No,No,Yes,4.0,Valid,Russia,No,Non-standard,Yes,0.992417544,0.25292463,Empty,No,Yes,Yes,Yes,34737.0,2.0,15642.0,2.0,No,3.0,1514.0,0
https://www.jdpjtpdhuz.com,4976.0,2157.0,No,No,64.0,No,No,Yes,Yes,4.0,Invalid,USA,Yes,Non-standard,Yes,0.449136723,0.209723738,Empty,No,Yes,Yes,Yes,60397.0,2.0,13670.0,3.0,No,1.0,4908.0,0
https://www.dkhchcjrqt.com,6103.0,3504.0,Yes,Yes,81.0,Yes,Yes,Yes,Yes,3.0,Missing,USA,No,Non-standard,No,0.569193148,0.640385035,Same Domain,Yes,No,No,No,40635.0,9.0,7497.0,1.0,Yes,2.0,672.0,1
https://www.ydzjquiqys.com,2181.0,1523.0,Yes,No,49.0,Yes,Yes,Yes,No,3.0,Invalid,USA,No,Non-standard,No,0.069514919,0.088294969,Different Domain,Yes,Yes,No,Yes,26795.0,0.0,15839.0,2.0,Yes,4.0,1459.0,1
https://www.qdohqinpti.com,1590.0,3140.0,No,Yes,73.0,Yes,Yes,Yes,No,1.0,Invalid,Brazil,No,Standard,Yes,0.998384979,0.823805152,Same Domain,Yes,No,No,Yes,47515.0,9.0,5225.0,2.0,No,0.0,1107.0,1
https://www.qpbjfyzdog.com,219.0,2974.0,Yes,Yes,46.0,Yes,No,Yes,Yes,1.0,Valid,Canada,Yes,Standard,Yes,0.14993067,0.595215337,Different Domain,No,No,No,No,89926.0,8.0,7176.0,3.0,Yes,4.0,1234.0,1
https://www.binrcwimqw.com,4524.0,435.0,Yes,Yes,31.0,Yes,Yes,No,No,4.0,Missing,Brazil,No,Non-standard,Yes,0.798645255,0.825730801,Same Domain,Yes,Yes,Yes,Yes,99919.0,1.0,16485.0,0.0,No,4.0,3743.0,1
https://www.kdgmlqufyn.com,6340.0,314.0,No,No,75.0,No,Yes,No,Yes,2.0,Valid,China,Yes,Non-standard,Yes,0.753774107,0.813717181,Empty,Yes,Yes,Yes,Yes,303.0,1.0,9228.0,1.0,Yes,4.0,2566.0,0
https://www.lkbnzdisvl.com,3322.0,1181.0,No,No,26.0,Yes,No,Yes,Yes,2.0,Valid,Russia,Yes,Standard,No,0.757819519,0.450980847,Same Domain,No,No,Yes,No,38301.0,9.0,4434.0,1.0,Yes,2.0,3556.0,0
https://www.vcefxrlzhz.com,889.0,1428.0,Yes,Yes,81.0,Yes,Yes,No,No,1.0,Valid,Brazil,No,Standard,No,0.44647845,0.910453618,Empty,Yes,Yes,No,Yes,54137.0,8.0,11891.0,2.0,No,0.0,1955.0,1
https://www.tuuvewadkh.com,3854.0,1747.0,Yes,Yes,46.0,No,No,No,Yes,4.0,Valid,Brazil,Yes,Standard,No,0.642911096,0.386322817,Same Domain,Yes,Yes,Yes,No,41535.0,8.0,14870.0,4.0,No,3.0,2204.0,1
https://www.rqzhlsscml.com,1902.0,3208.0,No,Yes,79.0,Yes,No,Yes,No,4.0,Valid,Russia,No,Non-standard,Yes,0.568908132,0.298862459,Same Domain,Yes,No,No,No,43704.0,1.0,2856.0,1.0,Yes,2.0,1514.0,1
https://www.shyevrxzwg.com,3589.0,2421.0,Yes,Yes,33.0,Yes,Yes,Yes,Yes,4.0,Invalid,Russia,No,Standard,No,0.78118855,0.470968247,Empty,No,Yes,Yes,No,95586.0,6.0,13991.0,1.0,Yes,1.0,996.0,1
https://www.fqrkvmsnyg.com,3138.0,2517.0,Yes,No,61.0,Yes,No,Yes,No,3.0,Invalid,Canada,Yes,Non-standard,No,0.38792307,0.70835171,Different Domain,Yes,No,No,No,68633.0,7.0,5509.0,1.0,No,3.0,844.0,1
https://www.riovwnfstp.com,6663.0,-195.0,Yes,No,84.0,Yes,No,Yes,Yes,3.0,Valid,USA,Yes,Standard,Yes,0.154456322,0.688910901,Different Domain,Yes,Yes,Yes,No,13790.0,2.0,5017.0,2.0,Yes,0.0,4436.0,1
https://www.vclwjdvaff.com,2056.0,2260.0,Yes,Yes,86.0,Yes,No,No,Yes,2.0,Valid,Russia,No,Non-standard,Yes,0.644751151,0.821693944,Different Domain,No,No,Yes,Yes,96648.0,1.0,3143.0,2.0,Yes,2.0,119.0,1
https://www.nejhfoybfp.com,6470.0,2468.0,No,No,16.0,No,No,No,Yes,2.0,Valid,Russia,Yes,Standard,No,0.197621432,0.608464996,Empty,No,Yes,No,Yes,93880.0,2.0,10805.0,3.0,Yes,0.0,1537.0,0
https://www.vrcikjnkkd.com,6116.0,2512.0,No,No,80.0,No,No,No,No,2.0,Invalid,Russia,Yes,Standard,Yes,0.773057458,0.058051959,Empty,Yes,No,No,Yes,10670.0,5.0,16985.0,4.0,No,2.0,4398.0,0
https://www.zixifuobgz.com,305.0,3336.0,Yes,Yes,21.0,No,Yes,No,Yes,0.0,Valid,USA,Yes,Non-standard,No,0.442390987,0.106389114,Different Domain,Yes,Yes,No,No,20471.0,8.0,17335.0,1.0,Yes,1.0,4890.0,1
https://www.njwuybclsi.com,1723.0,2619.0,Yes,Yes,94.0,No,No,No,No,1.0,Missing,Canada,Yes,Non-standard,No,0.145454161,0.6848709,Different Domain,Yes,Yes,No,Yes,64246.0,3.0,491.0,2.0,Yes,4.0,1994.0,1
https://www.rtcsnqzjab.com,1689.0,3095.0,No,Yes,71.0,Yes,No,No,No,2.0,Invalid,Canada,No,Standard,No,0.564906578,0.379362777,Same Domain,Yes,Yes,Yes,Yes,86712.0,1.0,16045.0,2.0,Yes,4.0,4617.0,1
https://www.tddvyziecg.com,419.0,2246.0,No,No,18.0,No,No,Yes,No,4.0,Valid,China,Yes,Standard,No,0.619809305,0.572614249,Same Domain,No,Yes,Yes,Yes,24590.0,4.0,10153.0,0.0,Yes,4.0,45.0,0
https://www.rmovzxcydw.com,4229.0,-358.0,No,Yes,37.0,Yes,Yes,Yes,No,1.0,Invalid,USA,No,Non-standard,No,0.959783686,0.949070567,Empty,No,No,No,Yes,94256.0,4.0,14663.0,2.0,Yes,1.0,3359.0,1
https://www.bbtdvbqwze.com,6126.0,1027.0,No,No,90.0,Yes,Yes,Yes,Yes,0.0,Missing,Canada,No,Standard,No,0.0071283,0.147216152,Empty,No,Yes,No,Yes,8898.0,8.0,10833.0,4.0,Yes,4.0,1140.0,1
https://www.pfhqkdqgli.com,1164.0,1277.0,Yes,No,65.0,No,No,Yes,Yes,3.0,Missing,Canada,No,Standard,Yes,0.515069842,0.852104363,Different Domain,Yes,No,Yes,Yes,64072.0,3.0,19109.0,0.0,No,3.0,3088.0,0
https://www.vvbnhsebvh.com,3515.0,483.0,Yes,Yes,64.0,No,Yes,No,Yes,2.0,Valid,China,No,Standard,No,0.604123276,0.015642345,Same Domain,Yes,Yes,No,Yes,26587.0,1.0,11491.0,4.0,No,4.0,512.0,1
https://www.djralixibq.com,1342.0,1015.0,Yes,Yes,69.0,Yes,Yes,Yes,Yes,4.0,Missing,USA,No,Standard,No,0.517256921,0.619252693,Different Domain,No,No,Yes,Yes,8180.0,1.0,9723.0,0.0,No,2.0,323.0,1
https://www.ftypkqdkrc.com,7259.0,720.0,No,No,83.0,No,No,Yes,Yes,2.0,Valid,Brazil,Yes,Standard,Yes,0.002440182,0.845879595,Empty,No,Yes,Yes,Yes,7426.0,7.0,11052.0,1.0,No,2.0,2539.0,0
https://www.ryeyploekn.com,2779.0,773.0,No,Yes,22.0,Yes,Yes,Yes,No,0.0,Valid,USA,Yes,Standard,Yes,0.816463525,0.3009229,Same Domain,No,No,Yes,Yes,8196.0,7.0,4331.0,2.0,No,0.0,1244.0,1
https://www.bditwwempb.com,2031.0,3122.0,No,Yes,66.0,Yes,No,No,No,0.0,Invalid,Brazil,No,Non-standard,No,0.354288347,0.798364904,Different Domain,Yes,Yes,Yes,Yes,62431.0,0.0,11363.0,1.0,No,1.0,546.0,1
https://www.koturitfjc.com,6095.0,2664.0,Yes,No,53.0,No,Yes,Yes,Yes,2.0,Valid,USA,Yes,Standard,No,0.014805251,0.498155947,Empty,Yes,Yes,Yes,No,53377.0,0.0,4204.0,2.0,No,2.0,1113.0,0
https://www.urzxwmixee.com,2653.0,3030.0,Yes,Yes,11.0,Yes,No,Yes,Yes,1.0,Valid,China,No,Non-standard,No,0.452015954,0.708325134,Same Domain,No,No,Yes,No,56674.0,3.0,16303.0,0.0,Yes,2.0,4442.0,1
https://www.jpnvjfqdpf.com,1089.0,-300.0,Yes,Yes,85.0,Yes,No,Yes,Yes,2.0,Invalid,Canada,No,Non-standard,Yes,0.055749536,0.673032549,Different Domain,No,No,Yes,No,56887.0,8.0,5153.0,1.0,No,2.0,826.0,1
https://www.tabxwfupbc.com,4041.0,1501.0,No,Yes,44.0,No,Yes,Yes,No,1.0,Invalid,China,No,Standard,No,0.148256185,0.010262709,Same Domain,No,Yes,No,Yes,4193.0,0.0,16703.0,4.0,Yes,0.0,617.0,1
https://www.fcmmpmyhah.com,2038.0,3263.0,No,No,25.0,Yes,Yes,No,No,3.0,Valid,USA,No,Non-standard,No,0.541855922,0.996683274,Empty,Yes,No,Yes,Yes,68921.0,6.0,9664.0,1.0,Yes,4.0,3913.0,0
https://www.twktxzykgz.com,7116.0,1592.0,No,Yes,68.0,Yes,No,No,Yes,2.0,Valid,USA,No,Standard,No,0.770435019,0.733463679,Empty,Yes,Yes,Yes,No,91617.0,5.0,11180.0,4.0,Yes,2.0,3135.0,1
https://www.ylqxhfmwyf.com,1451.0,3480.0,No,No,40.0,No,No,No,No,2.0,Invalid,Brazil,Yes,Non-standard,No,0.264644505,0.556541758,Different Domain,No,Yes,No,Yes,73952.0,1.0,19292.0,2.0,Yes,0.0,2189.0,0
https://www.bhxeseadno.com,2280.0,2855.0,No,No,26.0,No,No,Yes,No,3.0,Valid,USA,No,Standard,Yes,0.510833573,0.968706679,Same Domain,No,No,No,No,15245.0,0.0,9333.0,1.0,Yes,3.0,3545.0,0
https://www.ixdsegzdtp.com,4658.0,1546.0,Yes,Yes,36.0,Yes,No,Yes,Yes,4.0,Missing,Canada,No,Non-standard,Yes,0.072584987,0.253656021,Different Domain,Yes,Yes,Yes,No,4506.0,1.0,11093.0,0.0,Yes,4.0,835.0,1
https://www.zccovumsmz.com,3734.0,409.0,Yes,No,78.0,No,No,No,No,1.0,Valid,Russia,No,Standard,Yes,0.127816393,0.69549502,Same Domain,No,Yes,No,Yes,56033.0,7.0,16887.0,1.0,No,4.0,3086.0,0
https://www.kqrrofwtvz.com,6219.0,3639.0,No,Yes,66.0,Yes,No,Yes,No,1.0,Missing,China,No,Standard,Yes,0.144044412,0.982376674,Empty,Yes,Yes,No,No,15346.0,8.0,10726.0,1.0,Yes,0.0,1453.0,1
https://www.vkndnsdsiq.com,3197.0,380.0,No,No,18.0,Yes,Yes,Yes,Yes,1.0,Valid,Brazil,Yes,Standard,Yes,0.517545627,0.899253844,Different Domain,Yes,No,No,Yes,43424.0,2.0,9970.0,4.0,Yes,0.0,3417.0,1
https://www.pdxtslbwxr.com,5296.0,2631.0,Yes,No,24.0,Yes,Yes,Yes,Yes,1.0,Valid,China,Yes,Non-standard,Yes,0.330260148,0.072164069,Empty,Yes,Yes,No,No,20632.0,6.0,9592.0,0.0,No,4.0,3545.0,1
https://www.mbeauzobot.com,6553.0,1977.0,No,No,67.0,No,No,Yes,Yes,4.0,Valid,China,Yes,Standard,Yes,0.065805582,0.219587135,Same Domain,Yes,No,No,No,30411.0,3.0,11573.0,4.0,No,1.0,2177.0,0
https://www.raoquxpggw.com,3629.0,2797.0,No,Yes,31.0,Yes,No,Yes,No,1.0,Valid,Brazil,No,Standard,No,0.719885205,0.789881379,Same Domain,Yes,No,No,Yes,77714.0,1.0,11571.0,3.0,Yes,0.0,3731.0,1
