URL,Phishing attack,Domain Age,Domain Registration Length,Having IP Address,HTTPS Token,URL Length,URL Shortening,@ Symbol,"Redirecting ""//""",Prefix/Suffix in Domain,Subdomains,SSL Final State,Domain Registration Country,Favicon Hosting,Port,HTTPS in URL,Request URL Ratio,Links in Meta/Script/Link,Server Form Handler (SFH),Submitting to Email,Iframe Redirection,Age of Domain,DNS Record,Website Traffic,PageRank,Content Length,Special Characters in Domain,Email in URL,Sensitive Words in URL,Response Time
https://www.mfhshjugus.com,0,688,3476,No,No,89,Yes,Yes,No,Yes,2,Invalid,USA,Yes,Standard,No,0.662019278,0.11663638,Same Domain,,No,Yes,No,38597,8,15221,0,Yes,4,2879
https://www.nxlvdbyzas.com,0,386,1364,No,No,54,No,No,Yes,Yes,1,Invalid,Russia,No,Standard,No,0.452424956,0.181536646,Empty,Yes,No,No,No,26706,8,,4,Yes,3,4097
https://www.uktwzedsoo.com,0,,3053,No,No,10,No,No,No,No,4,Valid,,Yes,Standard,No,0.09761188,0.586273378,Empty,No,,No,No,,6,13285,2,Yes,0,
https://www.lnpphoumdq.com,0,3460,3232,No,No,12,No,Yes,Yes,No,2,Invalid,China,Yes,Non-standard,Yes,0.753248311,0.556878706,Same Domain,No,No,Yes,No,24611,5,18178,0,No,3,407
https://www.wlizgytgid.com,1,1005,962,No,,79,Yes,Yes,No,Yes,2,Missing,USA,Yes,Non-standard,No,0.327691801,0.530209236,Empty,Yes,No,Yes,No,95176,2,9929,4,No,2,156
https://www.txwzaifzvz.com,1,6361,249,Yes,Yes,61,No,Yes,No,No,1,Missing,Brazil,No,Non-standard,No,0.360011502,0.634208336,Different Domain,No,No,Yes,No,55789,4,19341,4,Yes,,
https://www.rbxiuceslz.com,0,5820,-121,No,No,62,,No,Yes,Yes,0,Invalid,Brazil,Yes,Non-standard,Yes,0.214569941,0.154259062,Empty,No,Yes,Yes,No,11549,1,16562,0,No,0,
https://www.onbgwrzljz.com,1,6100,391,Yes,Yes,12,Yes,Yes,Yes,No,4,Valid,USA,No,Non-standard,Yes,0.80426808,0.801246976,,No,Yes,No,Yes,95758,3,17306,,No,4,306
https://www.rbjbcsvvgq.com,1,3052,458,No,,56,Yes,Yes,No,No,,Missing,Canada,No,Non-standard,Yes,0.160024031,0.875429224,Different Domain,Yes,No,No,Yes,56020,9,12113,2,Yes,2,4237
https://www.wybhnpmbau.com,0,3417,2462,No,No,84,Yes,Yes,No,,2,Invalid,,Yes,Non-standard,No,0.218221143,0.521072792,Different Domain,Yes,No,Yes,No,69600,0,7202,0,Yes,2,2696
https://www.frrnerkzbq.com,1,2302,3442,No,Yes,95,Yes,No,No,Yes,1,Valid,Russia,Yes,Non-standard,,0.406682559,0.68483456,,No,Yes,No,,6255,1,13143,2,Yes,0,3904
https://www.blzcszmnqt.com,1,2283,2414,Yes,No,15,Yes,No,Yes,Yes,2,,Russia,No,Non-standard,Yes,0.148823793,0.819675108,Same Domain,No,No,,Yes,43116,9,7412,4,No,2,4770
https://www.tujddewxti.com,0,7193,1481,No,No,55,Yes,No,No,No,4,Invalid,Canada,No,Standard,No,0.112803352,0.650275312,Empty,No,No,No,Yes,67602,1,4418,0,Yes,1,157
https://www.litjycyywc.com,1,1607,1070,,Yes,,No,Yes,No,Yes,0,Invalid,Brazil,No,Non-standard,Yes,0.52169105,0.434477622,Different Domain,No,,Yes,No,59653,1,1991,4,No,1,3515
https://www.aighlalcjn.com,0,867,3443,No,No,,No,No,Yes,No,2,Valid,Russia,No,Non-standard,No,0.461293205,,Same Domain,No,Yes,,No,13668,9,5998,4,No,4,3372
https://www.xvudxiipul.com,0,5450,,No,No,74,Yes,Yes,Yes,Yes,1,Valid,Brazil,No,Standard,No,0.124803983,0.258974887,,No,No,Yes,Yes,1573,4,18080,3,No,2,4510
https://www.oyyahvgoaw.com,0,1043,2959,No,Yes,46,No,Yes,Yes,No,0,Valid,Canada,Yes,Non-standard,No,0.31209192,0.755676994,Same Domain,No,Yes,No,Yes,69405,4,9845,0,No,2,
,1,4990,-274,Yes,Yes,57,No,Yes,No,Yes,3,Missing,Russia,No,Non-standard,No,0.502109437,0.057036844,Empty,Yes,Yes,No,Yes,18692,7,962,3,Yes,1,4033
https://www.jaedqjzhcs.com,1,4059,1955,Yes,Yes,35,Yes,No,Yes,No,1,Valid,Brazil,No,Standard,Yes,0.415593099,0.595472186,Same Domain,Yes,No,Yes,No,28791,8,19039,3,Yes,2,2739
https://www.oonhemqwlq.com,0,1521,1911,Yes,No,29,No,No,No,Yes,0,Valid,Canada,Yes,Standard,No,0.004679256,0.841007788,Empty,Yes,Yes,Yes,No,75038,7,3028,3,,2,3858
https://www.fcghnwwsgs.com,0,1158,1018,,No,52,,Yes,Yes,Yes,3,Missing,Russia,No,Standard,Yes,0.248048547,0.775032655,Empty,No,Yes,No,No,60279,2,12842,1,No,,4609
https://www.vfagiuslnl.com,1,2950,1268,Yes,Yes,56,Yes,No,Yes,No,2,Invalid,,,Non-standard,No,0.175999147,0.165365395,Same Domain,No,No,No,Yes,15829,4,15666,0,No,3,368
https://www.caueiswzlg.com,1,2520,-152,Yes,No,56,Yes,Yes,No,No,0,Missing,Brazil,No,Standard,No,0.332876657,0.073532601,Same Domain,Yes,No,No,No,15835,8,19724,2,No,0,2736
https://www.rhnerpimaa.com,1,3062,2853,Yes,Yes,24,No,Yes,Yes,No,2,Missing,,No,Standard,No,0.996213742,0.991866635,Empty,Yes,Yes,Yes,Yes,,9,920,4,Yes,2,2916
https://www.rxhrwaurqr.com,1,1490,2699,Yes,Yes,46,No,Yes,No,Yes,4,Missing,Russia,Yes,Non-standard,Yes,0.001676229,0.875074541,Different Domain,Yes,No,No,Yes,,,583,3,,3,3383
https://www.rugwyycfuc.com,0,4529,556,No,No,45,Yes,Yes,No,Yes,1,Invalid,Russia,Yes,,Yes,0.481117018,0.04274755,Same Domain,No,Yes,No,No,18911,1,14718,1,No,0,3497
https://www.zeokyqwdht.com,1,5002,118,Yes,No,,No,No,No,Yes,0,Valid,Brazil,Yes,Standard,Yes,0.160362243,0.993885117,Empty,Yes,No,No,No,42019,8,10370,0,Yes,1,397
https://www.ctacgawets.com,1,5831,1878,Yes,No,22,Yes,No,,No,,Valid,Russia,No,Standard,Yes,0.285393782,0.241001784,Same Domain,Yes,Yes,,Yes,9889,2,17602,0,Yes,0,3951
https://www.dgkzlskvnq.com,0,5847,989,No,No,57,No,No,No,,4,Invalid,USA,Yes,Non-standard,Yes,0.97119125,0.935903446,Empty,Yes,No,Yes,Yes,85646,8,10206,1,,0,3902
,1,563,2387,No,No,82,Yes,Yes,Yes,Yes,4,Invalid,China,Yes,Standard,Yes,0.714232216,0.273810881,Same Domain,Yes,Yes,No,No,70565,,16058,4,No,3,2639
https://www.aisjtysvza.com,1,5189,1289,Yes,Yes,31,No,No,Yes,,3,Missing,China,Yes,Standard,No,0.83741959,0.403486024,Same Domain,Yes,No,Yes,No,89126,5,2633,,Yes,2,1551
https://www.btcaojtnks.com,1,5558,3537,Yes,No,42,Yes,Yes,Yes,Yes,0,Missing,Brazil,Yes,Standard,Yes,0.978970174,0.028168042,Same Domain,Yes,No,No,No,25297,3,2852,2,No,0,3408
https://www.aqrnbblmob.com,1,3270,3468,No,Yes,24,Yes,No,No,Yes,0,Invalid,China,No,Non-standard,No,0.150268274,0.278167658,Different Domain,No,Yes,No,Yes,21554,6,6604,0,No,0,
https://www.nzmhkbpckm.com,0,1070,389,No,Yes,57,No,Yes,Yes,Yes,1,Invalid,Brazil,No,Non-standard,Yes,0.66821162,0.5670149,Empty,Yes,No,No,No,21892,1,5171,3,Yes,4,
https://www.jmodrwaacq.com,1,1855,912,Yes,Yes,45,No,No,No,,2,Valid,China,No,Standard,,0.206946059,0.801755686,Same Domain,No,No,No,No,58545,,5657,4,Yes,3,3233
https://www.gtasoiccci.com,1,4079,695,Yes,Yes,86,No,No,No,Yes,1,Invalid,China,No,Non-standard,Yes,0.7545771,,Same Domain,Yes,Yes,Yes,Yes,66099,8,13850,3,Yes,2,3684
https://www.rwexkioqvj.com,1,1719,113,Yes,No,42,Yes,No,Yes,No,1,Missing,Canada,No,Standard,No,0.951071014,0.395506345,Different Domain,,No,No,Yes,83541,9,777,4,Yes,0,3407
https://www.serqugparz.com,1,6083,,No,,87,No,Yes,No,Yes,,Missing,USA,No,Standard,,0.282521759,0.857040813,Empty,No,Yes,Yes,Yes,44157,9,8996,4,Yes,1,1937
https://www.zrqctoiaue.com,1,6047,1846,Yes,Yes,67,No,Yes,Yes,Yes,4,Invalid,Russia,Yes,Standard,,0.289922937,0.902424592,Empty,No,No,Yes,Yes,46248,9,5949,3,Yes,2,3683
https://www.xfyxihcgua.com,1,7090,3422,Yes,Yes,35,No,No,Yes,Yes,1,Valid,Russia,Yes,Non-standard,No,0.428829616,0.515313524,Different Domain,Yes,No,Yes,Yes,70557,,3768,1,No,,676
https://www.tzdsviyvry.com,1,5823,-219,,Yes,26,Yes,Yes,No,No,1,Invalid,,Yes,Non-standard,Yes,0.624014951,0.932168927,Empty,Yes,No,No,No,1699,7,13684,0,Yes,3,4604
https://www.bzgjbgyyov.com,1,4583,-109,Yes,No,46,Yes,No,No,No,0,Valid,Brazil,Yes,Non-standard,No,0.409282187,0.626787253,Same Domain,Yes,Yes,No,Yes,14299,4,432,,No,4,1078
https://www.mztirubibh.com,0,2373,3236,No,No,87,Yes,Yes,No,No,,Missing,Brazil,Yes,Standard,No,0.371676674,0.377940257,Same Domain,Yes,No,Yes,Yes,92810,7,18144,3,No,0,2681
,1,4850,1829,No,Yes,93,Yes,Yes,Yes,Yes,2,Valid,Brazil,No,Standard,No,0.988951144,0.622979478,Same Domain,Yes,Yes,No,Yes,11882,5,1046,0,Yes,0,4555
https://www.jncvggqjjy.com,0,5309,64,No,No,99,No,,Yes,Yes,2,Invalid,Canada,No,Non-standard,No,0.31334646,,Different Domain,Yes,No,Yes,Yes,68817,0,2355,2,Yes,1,
https://www.amxnrlqgku.com,0,3802,1925,,No,30,No,Yes,No,No,4,Missing,Russia,Yes,Non-standard,No,0.634327995,0.230864662,Empty,No,No,No,Yes,28771,3,14588,2,Yes,2,397
https://www.ooxdppaavl.com,1,3559,2286,Yes,Yes,11,,Yes,Yes,Yes,3,Missing,Brazil,,Standard,No,0.737499804,0.512339366,Same Domain,No,No,Yes,No,78668,8,18843,2,No,1,4646
https://www.sitmjtzwhw.com,1,4424,604,No,Yes,96,Yes,No,No,Yes,1,Invalid,Brazil,Yes,Non-standard,Yes,0.283262733,0.228470956,Same Domain,Yes,Yes,No,Yes,95899,5,19790,0,Yes,0,2232
https://www.jonwktbjtv.com,0,2844,1621,,No,47,No,No,Yes,No,1,Valid,Canada,Yes,Standard,Yes,0.724506301,0.47379677,,No,Yes,Yes,No,34860,5,,4,No,2,
https://www.iytcvnrmpu.com,1,2652,163,No,Yes,43,No,No,Yes,Yes,2,Invalid,USA,Yes,Standard,Yes,0.087067684,0.378316932,Empty,No,Yes,Yes,Yes,33212,8,15039,4,Yes,1,539
https://www.esqxfetcxa.com,1,7189,510,,Yes,26,Yes,No,Yes,Yes,0,Invalid,Canada,Yes,,No,0.563927185,0.464433258,Same Domain,No,,Yes,Yes,85777,7,253,0,No,3,
https://www.vajyimqlbj.com,0,142,2905,No,Yes,92,No,Yes,No,Yes,3,Invalid,China,No,Non-standard,No,0.652720435,0.175715643,Empty,No,No,No,No,21333,0,10629,3,No,1,2007
https://www.kloyhnudre.com,0,4187,,Yes,No,27,No,Yes,Yes,Yes,4,Valid,Brazil,Yes,Standard,Yes,0.896032936,0.982066624,Same Domain,Yes,No,Yes,Yes,48686,9,6237,0,No,2,3167
https://www.aphyarpxat.com,1,1029,1739,Yes,Yes,71,No,Yes,No,Yes,3,Missing,Brazil,Yes,Non-standard,No,0.994098565,0.221272413,Same Domain,No,No,No,No,58596,2,18149,0,Yes,1,3648
https://www.sfhpcsjhvs.com,1,5052,-33,Yes,Yes,28,Yes,No,Yes,No,,Invalid,Russia,Yes,Standard,No,0.020319425,0.591949149,Different Domain,No,Yes,No,No,89233,8,15044,4,No,2,1953
https://www.dsmppgpmxe.com,1,2780,547,No,Yes,79,Yes,No,No,No,0,Invalid,Brazil,Yes,Standard,No,0.404013,0.910524992,Different Domain,Yes,Yes,No,Yes,73679,7,17366,4,No,1,4045
https://www.wfoqytnxra.com,0,3644,1787,No,No,24,No,Yes,Yes,Yes,1,Valid,Canada,Yes,Standard,,0.146141197,0.282527692,Empty,Yes,Yes,No,No,94576,5,18788,,No,0,1177
https://www.aovdvcujen.com,1,558,2754,Yes,No,51,Yes,Yes,Yes,,0,Invalid,Russia,No,Standard,No,0.862289373,0.823198743,Empty,Yes,No,No,No,13928,1,3541,3,Yes,4,4591
,1,702,1097,Yes,No,27,No,Yes,Yes,No,4,Missing,Canada,No,Standard,No,0.225651705,,Same Domain,No,Yes,Yes,Yes,77836,1,8754,4,,0,4023
https://www.qizjnjcxmf.com,0,7057,2392,No,Yes,73,No,No,Yes,Yes,3,Valid,Canada,,Standard,Yes,0.088776893,0.144417881,Same Domain,No,No,No,Yes,75264,4,2620,3,Yes,0,361
https://www.msyxxvgryc.com,1,3975,-95,Yes,Yes,65,Yes,No,Yes,No,2,Valid,China,Yes,Standard,No,0.170035948,0.605901137,Empty,No,No,No,,43651,6,2737,1,No,0,2286
https://www.bfcrpqacov.com,1,4138,3070,Yes,No,,Yes,Yes,Yes,No,0,Invalid,Canada,No,Non-standard,No,0.443020045,0.373018872,Different Domain,Yes,Yes,No,Yes,71080,1,11741,3,Yes,0,2528
https://www.iivreqkgpx.com,1,2007,3503,Yes,Yes,39,No,No,No,Yes,1,Valid,USA,Yes,Standard,Yes,0.834346648,0.186057854,Same Domain,No,Yes,Yes,Yes,82683,8,9170,4,Yes,1,12
https://www.vemmjxvywu.com,1,36,2876,Yes,No,36,Yes,No,Yes,No,0,Valid,Russia,No,Non-standard,No,0.152186655,0.521897201,Different Domain,Yes,Yes,No,No,1482,6,13494,1,No,4,3969
https://www.zrmnqelvkr.com,1,4749,1574,Yes,Yes,21,Yes,Yes,No,Yes,1,,China,Yes,Standard,No,0.894172384,0.344533472,Different Domain,Yes,Yes,Yes,No,56706,0,19896,0,No,3,3186
https://www.bmjmmovcxn.com,1,6439,2158,No,Yes,70,Yes,Yes,Yes,No,2,Missing,Brazil,Yes,Non-standard,No,0.607748758,0.087662934,Different Domain,Yes,No,Yes,Yes,61102,6,9298,1,Yes,4,3420
https://www.wuuthyipek.com,1,6413,1090,No,Yes,70,Yes,Yes,Yes,,3,Valid,China,,Non-standard,No,0.792503564,0.598711668,Different Domain,No,No,Yes,Yes,6756,4,13808,4,Yes,3,3658
https://www.mjfunpkmod.com,0,667,3495,No,No,62,No,Yes,Yes,No,0,Valid,China,No,Standard,No,0.927040245,0.558780701,Same Domain,No,No,No,No,9776,2,892,4,Yes,2,3243
https://www.ydlkdaqpzm.com,1,,3640,Yes,Yes,78,Yes,No,No,No,2,Valid,Canada,Yes,Non-standard,Yes,0.423649625,0.921721345,Empty,No,No,Yes,No,6081,,10467,1,Yes,3,2449
https://www.bphlaesogh.com,1,3287,1093,,Yes,,Yes,,No,Yes,1,Valid,Canada,Yes,Standard,Yes,0.550197989,0.592796249,Same Domain,Yes,Yes,Yes,No,65489,7,16696,3,Yes,,382
https://www.zvtqeyujru.com,1,,2718,Yes,Yes,54,No,No,Yes,No,1,Invalid,Canada,No,Non-standard,,0.260026114,0.422358778,Different Domain,Yes,,No,,74976,7,2050,1,,0,4223
https://www.pnnjvtluqs.com,1,2277,794,Yes,Yes,35,Yes,Yes,No,No,0,Missing,Brazil,No,Standard,No,0.07688785,0.8768262,Different Domain,Yes,No,No,,93733,5,13615,3,No,2,2136
https://www.oxcvxojbhp.com,1,6370,921,No,Yes,47,Yes,Yes,Yes,Yes,2,Invalid,Russia,No,Non-standard,Yes,0.574972999,0.535814949,Empty,No,Yes,Yes,No,88132,7,11306,,Yes,2,3922
https://www.rlnwcgznhs.com,1,6692,200,Yes,No,72,Yes,Yes,No,No,0,Missing,Russia,Yes,Non-standard,No,0.249056255,0.56893272,,No,No,Yes,,44475,5,18576,3,No,4,4041
https://www.alnucotgdz.com,1,529,1436,Yes,No,97,Yes,No,No,No,1,Invalid,China,Yes,Standard,Yes,0.37009632,0.119963809,Different Domain,No,No,No,No,55435,2,8452,3,No,3,3392
https://www.zqyqtkcxmf.com,1,4683,-238,,Yes,98,No,No,No,No,1,Invalid,Russia,Yes,Standard,Yes,0.693106206,0.234936561,Different Domain,No,No,No,No,21514,7,2002,1,Yes,1,135
https://www.wuqqaowkny.com,1,2504,1148,Yes,No,78,Yes,Yes,Yes,No,1,Invalid,,Yes,Non-standard,,0.250759518,0.817298302,Same Domain,,No,No,No,,7,968,0,Yes,1,2767
https://www.mtzdgegttz.com,0,246,551,No,Yes,62,No,Yes,No,No,4,Invalid,USA,No,Standard,No,0.989323286,0.345221315,Empty,No,Yes,Yes,No,71932,7,11211,1,No,4,4265
https://www.rsggtszsbu.com,1,4290,768,Yes,Yes,22,Yes,Yes,No,No,1,Missing,China,No,Standard,Yes,0.480721968,0.860759477,Same Domain,No,No,No,Yes,80315,8,9607,2,No,1,2890
https://www.dmshstchyl.com,1,279,839,,Yes,61,Yes,No,,No,1,Missing,,No,Non-standard,No,0.379159885,0.200419621,Same Domain,Yes,Yes,Yes,Yes,27362,1,17126,4,Yes,0,1270
https://www.txgfzgqwkk.com,0,3309,1185,No,Yes,22,No,No,Yes,No,3,Invalid,Canada,No,Non-standard,No,0.225170914,0.598042754,Same Domain,No,Yes,No,Yes,84120,7,6212,0,No,0,3260
,1,1050,2355,No,Yes,39,Yes,Yes,Yes,No,,Invalid,USA,No,Non-standard,Yes,0.556094508,0.424092083,Different Domain,No,No,No,Yes,78640,9,3352,1,Yes,3,3748
https://www.xqakgqbcxi.com,1,7135,3090,No,Yes,71,Yes,Yes,Yes,No,0,Missing,USA,No,Non-standard,No,0.476272988,,Empty,Yes,No,No,Yes,38259,3,16189,2,Yes,2,1287
https://www.nnggboesxn.com,0,,2963,No,Yes,55,No,No,Yes,Yes,1,Invalid,USA,No,Non-standard,No,0.105159089,0.093263035,Different Domain,Yes,Yes,No,Yes,,1,3838,1,No,4,1245
https://www.sjdynluumi.com,0,588,3101,Yes,No,12,No,No,Yes,No,3,Valid,Brazil,Yes,Standard,Yes,0.035662601,0.983428791,Empty,Yes,Yes,No,Yes,45438,8,6892,1,Yes,2,3451
https://www.ivgewlhtos.com,0,310,3413,No,Yes,71,No,Yes,No,No,1,Missing,China,Yes,Standard,No,0.661494078,0.632632281,Empty,No,No,No,No,716,2,5889,2,No,2,4104
https://www.ytywefgyjp.com,1,,609,Yes,Yes,32,Yes,No,Yes,Yes,,Invalid,Brazil,Yes,Non-standard,Yes,0.328918737,0.672801698,Same Domain,Yes,,Yes,Yes,37993,7,189,2,No,0,1953
https://www.utmthcbryg.com,1,3763,3240,Yes,Yes,59,No,No,Yes,Yes,4,Valid,Brazil,Yes,Non-standard,No,0.555389678,0.150869828,Empty,Yes,No,Yes,No,20470,2,19417,3,Yes,1,308
https://www.kvtpsqvorm.com,0,3471,3393,No,Yes,59,No,Yes,No,Yes,4,Valid,Brazil,Yes,,Yes,0.425709257,0.061092517,Different Domain,Yes,No,Yes,No,17328,9,17910,2,No,1,4507
https://www.euoeyqgmzx.com,1,,3370,Yes,No,31,No,No,No,No,4,Invalid,Canada,Yes,Standard,Yes,0.296937229,0.766069067,Different Domain,No,Yes,Yes,No,,2,6530,4,Yes,2,4230
https://www.ylqxhfmwyf.com,0,1451,3480,No,No,40,No,No,No,No,2,Invalid,Brazil,Yes,Non-standard,No,0.264644505,0.556541758,Different Domain,No,Yes,No,Yes,73952,1,19292,2,Yes,0,2189
https://www.qjwnojbvmf.com,1,5045,-86,No,No,57,Yes,No,Yes,No,1,Missing,Canada,,Standard,,0.160247281,0.634302516,Empty,No,Yes,Yes,Yes,19293,0,13667,2,No,0,269
https://www.dfvfclnzkv.com,0,6090,764,No,Yes,42,No,No,No,Yes,0,Valid,China,Yes,Standard,No,0.357397877,,Same Domain,No,No,No,Yes,46481,2,8731,1,Yes,1,3620
https://www.brbjfnklja.com,1,6,462,Yes,,51,Yes,Yes,Yes,No,1,Missing,Russia,No,,No,0.172224921,,Same Domain,No,Yes,No,Yes,61137,5,16305,4,Yes,3,4334
https://www.dmwrolagzq.com,1,7094,1709,Yes,Yes,86,No,No,Yes,Yes,0,Valid,Brazil,No,,No,0.656553523,0.739356336,Different Domain,Yes,Yes,Yes,No,32129,1,9764,3,No,0,4937
https://www.tobiatesvh.com,0,1863,1007,No,No,34,No,Yes,Yes,Yes,1,,USA,No,Non-standard,No,0.629931431,0.79404099,Empty,Yes,No,No,,45759,6,19942,1,No,1,476
https://www.wdhdzffmqe.com,1,2496,183,No,Yes,26,No,No,Yes,,3,Invalid,,No,Standard,Yes,0.190610635,0.97272957,Empty,Yes,Yes,Yes,Yes,32942,3,12692,2,Yes,4,4968
https://www.utwnorpcmk.com,1,6615,1249,Yes,No,,Yes,Yes,No,Yes,1,Invalid,Russia,Yes,Standard,No,0.042724004,0.357778697,Same Domain,No,Yes,Yes,No,24757,2,6614,2,Yes,1,2118
https://www.bsmfgpjnrg.com,1,578,61,No,Yes,80,No,Yes,Yes,Yes,3,Invalid,Canada,Yes,Non-standard,No,0.587621321,0.431648626,Same Domain,No,No,No,Yes,82228,8,12479,1,Yes,1,4395
https://www.kxayahnrea.com,0,2563,2148,Yes,No,95,No,No,No,Yes,3,Invalid,Russia,No,Non-standard,No,0.131701236,0.665150822,Different Domain,Yes,No,No,No,89835,8,15160,2,No,3,728
https://www.paklptzkea.com,1,4681,928,No,No,41,Yes,No,No,No,4,Missing,China,Yes,Standard,No,0.327924362,0.992486266,Empty,No,Yes,No,No,37671,3,10949,4,Yes,,4279
https://www.jdjpxwjsxz.com,0,5439,1427,No,No,60,Yes,No,Yes,No,1,Valid,Brazil,No,Non-standard,No,0.529794183,0.033834177,Different Domain,Yes,Yes,Yes,Yes,27097,4,17234,1,Yes,4,4286
https://www.ljmnpwhrdk.com,0,859,1693,No,No,77,Yes,Yes,No,No,2,Valid,Canada,No,Standard,No,0.448526103,0.419712513,Different Domain,,Yes,No,,66502,2,,3,No,0,377
,0,,653,No,Yes,24,No,Yes,Yes,Yes,3,Invalid,Brazil,Yes,Non-standard,Yes,0.921868441,0.322954018,Empty,No,No,Yes,No,16452,6,11617,2,No,2,1165
https://www.ffwxetthuk.com,0,4916,1837,Yes,No,11,No,Yes,,Yes,0,Invalid,Russia,Yes,Standard,Yes,0.948603695,0.455320461,Same Domain,Yes,No,No,Yes,95448,5,12596,0,No,1,2616
https://www.tdpbkicvli.com,1,1325,3023,Yes,No,37,Yes,No,No,Yes,1,Invalid,USA,Yes,Standard,Yes,0.677177678,0.453809269,Different Domain,Yes,Yes,Yes,Yes,18177,,18353,2,Yes,4,2271
https://www.aqpoeineag.com,1,5997,627,Yes,Yes,95,No,Yes,Yes,Yes,2,Missing,China,No,Standard,No,0.632217952,0.689608461,,No,No,Yes,Yes,85365,9,12830,1,Yes,4,752
https://www.fymrrhzjpr.com,1,1492,1606,No,No,18,Yes,Yes,Yes,No,0,Invalid,China,Yes,Non-standard,Yes,0.28388183,0.92932157,Different Domain,No,Yes,Yes,Yes,74844,1,10068,4,No,1,723
https://www.pvbpekforh.com,0,3173,2210,Yes,No,65,No,No,No,Yes,,Valid,USA,No,Non-standard,Yes,0.272859131,0.640071377,Empty,Yes,Yes,No,Yes,380,1,15973,1,No,0,4406
https://www.tyylyfzukm.com,0,,764,Yes,No,23,No,No,No,Yes,2,Invalid,USA,No,Standard,Yes,0.986157639,0.546936325,,No,No,Yes,Yes,76877,8,13721,0,,1,4357
https://www.tgwlywjdiv.com,1,780,3596,No,,28,Yes,Yes,,No,0,Invalid,USA,,Non-standard,Yes,0.933404215,0.345826575,Different Domain,Yes,Yes,Yes,No,60861,0,2423,2,Yes,4,4948
https://www.qaydeovehh.com,0,2891,2785,,No,88,Yes,No,No,Yes,3,Missing,USA,No,Standard,No,0.744405861,0.553136994,Different Domain,Yes,,Yes,Yes,63978,1,2323,3,No,2,2800
https://www.lcvtnxzuul.com,1,109,218,Yes,Yes,94,,Yes,Yes,Yes,3,Valid,Russia,No,Non-standard,No,,0.216610023,Different Domain,Yes,Yes,Yes,,19624,6,8919,4,No,,2747
https://www.shkpqratyw.com,0,5476,996,No,Yes,73,No,No,Yes,No,2,Missing,China,,Non-standard,No,0.975614013,0.653952091,Different Domain,Yes,No,No,No,470,8,18857,1,No,2,2853
https://www.ljpfzxcdag.com,1,1895,1180,No,Yes,86,Yes,Yes,Yes,No,1,Valid,Brazil,No,Non-standard,Yes,0.095829564,0.264259194,Empty,Yes,,,No,35014,0,6177,,Yes,,3592
https://www.nrcgebosgm.com,1,3732,226,No,Yes,24,Yes,No,No,Yes,0,,Brazil,,Non-standard,No,0.629728181,0.152546218,Same Domain,No,Yes,Yes,Yes,71308,9,13802,4,No,2,4186
https://www.tbyjnyyqoz.com,0,6408,1486,No,No,92,No,No,No,Yes,1,Invalid,China,Yes,Standard,No,0.37631011,0.962643171,Different Domain,No,No,Yes,Yes,88767,2,16376,1,Yes,3,
https://www.stggwfjdna.com,0,5662,1500,No,No,13,Yes,No,No,No,0,Valid,China,No,Non-standard,No,0.259029735,0.205059276,Different Domain,No,No,No,Yes,81265,9,14250,2,Yes,2,304
https://www.fzxoxkqrju.com,1,1356,137,Yes,Yes,91,Yes,Yes,Yes,No,0,Invalid,Canada,No,Non-standard,Yes,0.114559257,0.715890906,Empty,No,Yes,No,Yes,3023,1,13526,1,Yes,0,3720
https://www.bjaccnhcen.com,1,5540,1067,Yes,Yes,93,No,No,No,Yes,1,Invalid,China,No,,Yes,0.88718308,0.147886231,Same Domain,Yes,Yes,Yes,Yes,9164,3,2794,1,No,1,811
https://www.kvsfjjiogz.com,0,5093,1085,No,No,61,No,No,No,No,1,Missing,Canada,Yes,Non-standard,No,0.473724835,0.236806673,Same Domain,Yes,Yes,No,No,17782,2,284,3,,4,1375
https://www.emhlyasuil.com,0,5737,2084,Yes,No,83,No,Yes,Yes,Yes,1,Invalid,USA,Yes,Standard,Yes,0.165757193,0.511839446,Same Domain,Yes,Yes,No,Yes,79668,0,16265,,Yes,,2785
https://www.estcysfdxo.com,0,1716,2745,Yes,No,37,No,No,Yes,No,0,Invalid,Canada,Yes,Standard,No,0.881403937,0.214407959,Same Domain,Yes,No,No,No,65063,4,2174,,No,,568
https://www.tbebjnlkdk.com,1,1548,-80,Yes,No,33,No,No,Yes,No,4,Missing,Brazil,No,Standard,Yes,0.400556453,0.981867657,Empty,No,No,Yes,,33559,8,9973,0,Yes,2,1277
https://www.ijqlgxdsim.com,1,488,1204,No,Yes,82,Yes,No,Yes,Yes,2,Valid,Canada,No,Non-standard,No,0.178917913,0.026817701,Same Domain,No,Yes,Yes,Yes,19763,9,11319,4,,0,3546
,1,913,2959,Yes,Yes,11,Yes,Yes,No,No,1,Valid,China,No,Standard,Yes,0.746064079,0.426458542,Same Domain,Yes,No,Yes,No,10047,3,4172,2,No,2,1408
https://www.mwkdcgpaue.com,1,4258,662,Yes,Yes,67,No,No,No,No,,Invalid,China,Yes,Non-standard,No,0.823277246,0.945174864,Same Domain,Yes,No,No,No,10446,2,13945,1,No,3,1562
https://www.ozjuznzrau.com,1,2604,-36,No,Yes,65,Yes,No,Yes,No,1,Invalid,Russia,No,Non-standard,Yes,0.641789372,0.77824167,Empty,No,No,Yes,Yes,90789,3,18019,4,No,0,2398
